eco_region,island,island_lng,island_lat,site_name,site_type,lng,lat,date,depth,HC,SC,RKC,NIA,SP,RC,RB,SD,SI,OT,BF,SL,SN,BC,HW,BP,PF,ME,GR,BCS,DU,PU,CU,SCU,COT,TR,LO,GC,CDBA,CDD,CDO,TFN,TG,BNP,BNC,BB,WB,SH,TU,SR,Other
Straits of Malacca,Sembilan,100.543264,4.015531,"Rock Garden, P. Saji North",,100.5351,4.0114,2022/3/10,5,0.5125,0.0063,0,0,0.05,0.3375,0.0313,0.05,0,0.0125,4,0,0.25,0,0,0,0,0,2.5,0,290.25,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
Straits of Malacca,Sembilan,100.543264,4.015531,"Site 1, P. Saga",,100.5449,4.0122,2022/3/9,5,0.1688,0,0,0,0.0813,0.45,0.1625,0.1125,0,0.025,1.5,0,0.5,0,0,0,0.5,0,0.75,0,89.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Straits of Malacca,Sembilan,100.543264,4.015531,"Site 2, P. Lalang",,100.549083,4.00165,2022/3/11,5,0.1688,0,0,0,0.0813,0.45,0.1625,0.1125,0,0.025,1.5,0,0.5,0,0,0,0.5,0,0.75,0,89.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Straits of Malacca,Sembilan,100.543264,4.015531,"Site 2, P. Rumbia",,100.5479,4.0224,2022/3/11,5,0.325,0,0,0,0.05,0.3438,0.2,0.0813,0,0,5.25,0.5,1.25,0,0,0,6.5,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0
Straits of Malacca,Sembilan,100.543264,4.015531,"Zoanthid Garden, P. Rumbia",,100.55,4.0321,2022/3/10,5.5,0.0313,0.3938,0,0,0.0063,0.05,0.1938,0.325,0,0,0.25,0,0.75,0,0,0,0,0,0.25,0,34.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0
Straits of Malacca,Malacca,102.32776,2.112115,Pantai Labuan,,102.322619,2.109106,2022/9/21,4,0.45,0,0,0.1313,0.0063,0.3438,0.0375,0.0313,0,0,3,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Straits of Malacca,Malacca,102.32776,2.112115,Pulau Undan 1,,102.333686,2.049059,2022/10/21,5,0.2625,0.0125,0,0.0063,0.0125,0.425,0,0.1688,0.1125,0,3.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Straits of Malacca,Malacca,102.32776,2.112115,Undan Jetty,,102.335308,2.047814,2022/10/21,5,0.2188,0.0438,0,0,0.0438,0.4063,0,0.025,0.2438,0.0188,5,0,2.75,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0,0,0
Straits of Malacca,Malacca,102.32776,2.112115,Pulau Nangka,,102.333611,2.074722,2022/10/22,4,0.2875,0.0125,0,0.0125,0.0125,0.0875,0,0.0188,0.5688,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Straits of Malacca,Malacca,102.32776,2.112115,Pulau Dodol,,102.333056,2.082222,2022/10/22,4,0.2063,0.0125,0,0.0438,0.0813,0,0,0.0125,0.6375,0.0063,5.5,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Straits of Malacca,Port Dickson,101.855105,2.420207,Kem Askar,,101.855522,2.426989,2022/5/10,5,0.25,0,0,0.1625,0.0125,0.4125,0.0063,0,0.1563,0,2.5,2.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Straits of Malacca,Port Dickson,101.855105,2.420207,Monkey Bay,,101.850678,2.414017,2022/5/9,5,0.0813,0,0,0.2438,0.0063,0.5125,0.0438,0,0.1125,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Batu Malang,,104.102467,2.902317,2022/3/18,7.2,0.7813,0,0.0063,0,0,0.1375,0.0438,0,0,0.0313,5.5,0,1.25,0,0,0,1.75,0,2.5,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Batu Nipah,,104.135417,2.732133,2022/3/22,4.5,0.4063,0,0.0188,0,0.0188,0.5188,0,0,0.0313,0.0063,2.25,0,0,0,0,0,4,0,0.75,0,20.25,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Chebeh,,104.096908,2.932433,2022/3/18,9.5,0.875,0,0.0063,0.0063,0.0063,0.1,0.0063,0,0,0,6.75,0,0.5,0,0,0,0.25,0,1.75,0,40.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Fan Canyon,,104.112552,2.910824,2022/3/18,6,0.7313,0.0063,0,0.0188,0,0.1625,0.0563,0.0125,0,0.0125,8,0.25,0,0,0,0,3.25,0.25,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Jahat East,,104.1753,2.668783,2022/3/19,7,0.625,0.0313,0,0.0125,0.0125,0.2938,0.0188,0.0063,0,0,6.75,0,29.25,0,0,0,3.75,0,0.25,0,0.25,0,0,0,0,0,0,1,0,0,0,0,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Labas,,104.065331,2.888636,2022/3/17,5,0.6063,0.1,0,0,0.0125,0.0688,0.1688,0.0375,0,0.0063,13.75,0,0.5,0,0,0,0.5,0,0.75,0,1.5,0,0,50,0,0,0,2,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Munjor South,,104.218056,2.741083,2022/3/21,7.4,0.7125,0.0438,0,0.0813,0,0.1375,0.0063,0.0125,0,0.0063,0.75,0,0,0,0,0,4.25,0,0.25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Nayak,,104.212667,2.779306,2022/3/21,6.5,0.4563,0.0688,0,0,0.1063,0.3313,0.0125,0.025,0,0,2.25,0,0.25,0,0,2,2.75,0,0.25,0,0,0,0,3,0,0,0,1,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Saing,,104.199228,2.822864,2022/3/21,6.5,0.5,0.125,0.0063,0.0063,0,0.2688,0.0938,0,0,0,4.75,0,0.5,0,0,0,0.25,0.75,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Pirate Reef,,104.157417,2.8238,2022/3/20,6.7,0.2063,0,0,0,0.0063,0.675,0.075,0.025,0,0.0125,5.5,0,0,0,0,0,0.25,0,0,0,136,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Renggis ,,104.136018,2.809903,2022/3/20,9,0.45,0,0.0813,0,0.1,0.3563,0,0,0,0.0125,13.5,0,0.25,0,0,0,3.25,0,0.5,0,115.75,0,0,0,8,0,0,0,0,0,2,0,0.25,0,0,0,0,1,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Sepoi,,104.051669,2.898055,2022/3/17,8,0.8,0,0.025,0,0,0.15,0.0125,0,0,0.0125,12,0,55.75,0,0,0,0.25,0,2.75,0,0.5,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Soyak North,,104.147139,2.875969,2022/3/17,5,0.5813,0.0063,0,0.0125,0.025,0.2938,0.0813,0,0,0,16.25,0.5,2.25,0,0,0,2.25,0,1,0,13.5,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Soyak South,,104.146833,2.874667,2022/3/20,5.9,0.425,0,0.0125,0.0188,0.0063,0.3125,0.1813,0.0438,0,0,5.25,0,0.25,0,0,0,0.5,0,0,0,99,0,0,33,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Tekek House Reef,,104.151026,2.816025,2022/3/19,4.4,0.475,0.0063,0,0,0.025,0.1125,0.1,0.2813,0,0,2.75,0,0,0,0,1,0.75,0,0.25,0,185.25,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Teluk Dalam,,104.187567,2.874264,2022/3/21,6,0.9625,0.0188,0,0,0,0.0188,0,0,0,0,7.25,0,0,0,0,0,2,0,0,0,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Teluk Kador,,104.10845,2.91485,2022/3/18,8,0.6438,0.1313,0,0.0125,0,0.1563,0.0313,0.0188,0,0.0063,12,0.25,0,0,0,0,1,0,0.5,0,0.25,0,0,0,0,0,0,2,0,0,0,0.5,1.5,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Tumuk,,104.123025,2.792394,2022/3/19,7.5,0.6,0.0313,0,0,0.0125,0.2125,0.1,0.0375,0.0063,0,6,0,0,0,0,0,0,0,0.25,0,208.5,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Bidong/Yu,103.065482,5.621041,Heritage Row,,103.056667,5.615,2022/7/23,6,0.5625,0,0.0063,0.0125,0.0188,0.2813,0.0438,0.075,0,0,8.75,0,0,0,0,0,22.75,0,1,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Bidong/Yu,103.065482,5.621041,Pasir Tenggara,,103.06355,5.610234,2022/7/21,6,0.025,0.775,0,0,0.0125,0.0188,0.1188,0.025,0,0.025,3.75,0,0,0,0,0,3,0,1.5,0,2.75,0,0,9,0,0,0,2,0,0,0,0.25,0,0,0,0,0,0,0,0,0
Sunda Shelf,Bidong/Yu,103.065482,5.621041,Pulau Karah,,103.064183,5.598908,2022/7/21,9,0.55,0.0063,0,0.0125,0.0125,0.325,0.0188,0.025,0,0.05,5.5,0,2.75,0,0,0,1.5,0,1.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Bidong/Yu,103.065482,5.621041,Pulau Tengkorak,,103.071283,5.666117,2022/7/21,5,0.6938,0.0125,0,0,0.0313,0.2625,0,0,0,0,1.25,0,12,0,0,0,2.5,0,2.5,0,5.5,0,0,0,0,0,0,2,0,0,0,0,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Bidong/Yu,103.065482,5.621041,Yu Besar,,103.151048,5.643584,2022/7/21,3.6,0.5938,0.0125,0.0063,0,0,0.375,0,0,0.0063,0.0063,5,0,0,0,0,0,6.5,0,0.25,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Bidong/Yu,103.065482,5.621041,Yu Kecil,,103.1595,5.62555,2022/7/21,11,0.4938,0.0875,0,0,0,0.4063,0.0125,0,0,0,4,0,50,0,0,0,4,0.5,0.75,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Kapas,103.265742,5.219557,Coral Garden 1,,103.260802,5.23331,2022/6/3,6,0.225,0,0,0.0188,0.0125,0.3375,0.2375,0.1688,0,0,1,0,1.25,0,0,0,0.75,0.5,0.75,0,13,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Kapas,103.265742,5.219557,Coral Garden 3,,103.260319,5.232383,2022/6/3,10.7,0.4188,0.0938,0,0.0563,0.0063,0.2313,0.0125,0.175,0.0063,0,2,0.5,3,0,0,0,3.75,0,1.5,0,10.25,0,0,2,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0
Sunda Shelf,Kapas,103.265742,5.219557,Batu Payong,,103.260969,5.224432,2022/6/3,5,0.5438,0,0,0,0.025,0.1,0,0.325,0,0.0063,4.5,0.75,14.5,0,0,0,1.75,0.25,2,0,282.5,0,0,25,1,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0
Sunda Shelf,Kapas,103.265742,5.219557,Silent Reef,,103.269247,5.227167,2022/6/4,9.5,0.3063,0.0188,0,0.2063,0.0563,0.25,0.0125,0.125,0.025,0,2.25,0,0,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0
Sunda Shelf,Kapas,103.265742,5.219557,Teluk Jawa,,103.268333,5.208889,2022/6/4,9.5,0.725,0.05,0,0.0063,0.025,0.175,0,0.0063,0.0063,0.0063,4.25,0,37.75,0,0,0,3.5,0.25,4,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Lang Tengah,102.897312,5.794994,Batu Bulan ,,102.899633,5.796783,2022/10/1,8.5,0.3813,0.0813,0,0.2375,0.0188,0.1938,0.0563,0.0313,0,0,1.5,0,15.75,0,0,0,6,0,0.75,0,0.5,0,0,3,0,0,0,14,0,0,1,0,0.5,0,0,0,0,0,0,0,0
Sunda Shelf,Lang Tengah,102.897312,5.794994,Broler North,,102.893553,5.802477,2022/10/1,8,0.575,0.0688,0,0.0813,0.0063,0.2,0.0313,0.0313,0,0.0063,4,0,4.25,0,0,1,5.25,0,0.5,0,0,0,0,21,0,0,0,33,0,0,1,0.25,0,0,0,0,0,0,0,0,0
Sunda Shelf,Lang Tengah,102.897312,5.794994,Summer Bay House Reef,,102.892183,5.794433,2022/10/2,5,0.3,0,0.0063,0.1375,0.0125,0.2125,0.1813,0.1375,0,0.0125,17.75,0,0,0,0,0,6,0.25,2,0,7.5,0,0,37,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Lang Tengah,102.897312,5.794994,Tanjung Telunjuk,,102.90244,5.78751,2022/10/2,9,0.4313,0.0063,0,0.1,0.0125,0.1875,0.2188,0.0375,0,0.0063,10.25,0.25,0.75,0,0,0,9,0,6,0,18.25,0,0,56,0,0,0,2,0,0,1,0,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Perhentian,102.737307,5.910755,Batu Layar,,102.744883,5.912033,2022/7/22,13,0.65,0,0,0,0.0125,0.275,0,0.0375,0.025,0,12.75,0,23.75,0,0,0,0.25,2,2.75,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Perhentian,102.737307,5.910755,Batu Nisan,,102.7256,5.920983,2022/7/22,7,0.325,0.0063,0,0.0438,0,0.1563,0.3938,0.075,0,0,2.75,0,0,0,0,0,1.75,0,1,0,3.5,0,0,4,1,0,0,4,0,0,0,0.75,0,0,0,0,0,0,0,0,0
Sunda Shelf,Perhentian,102.737307,5.910755,Batu Tabir,,102.722017,5.939083,2022/7/22,9,0.5625,0.0313,0,0,0,0.275,0,0.125,0.0063,0,5.25,0,0,0,0,0,4.5,0,1.5,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Perhentian,102.737307,5.910755,D\,Lagoon,,102.723267,5.93215,2022/7/22,8,0.7313,0,0,0.0188,0.025,0.1438,0.0313,0.0438,0,0.0063,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Perhentian,102.737307,5.910755,Shark Point,,102.747017,5.884067,2022/7/22,5,0.7,0,0,0.0875,0.0063,0.05,0,0,0,0.1563,1.25,0,0.25,0,0,0,5.5,0,2,0,0.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Perhentian,102.737307,5.910755,Tanjung Besi,,102.758633,5.923117,2022/7/22,5,0.2563,0.0125,0.0125,0,0.0188,0.6438,0.05,0.0063,0,0,0.75,0.25,1.5,0,0,0,5.25,0,1.25,0,2.25,0,1,1,0,0,0,4,0,0,1,0,0.5,0,0,0,0,0,0,0,0
Sunda Shelf,Perhentian,102.737307,5.910755,Tiga Ruang,,102.754067,5.91445,2022/7/22,6,0.2125,0,0,0,0.1125,0.0625,0.3625,0.25,0,0,3.75,0,0.25,0,0,0,3.25,0,0.25,0,4.5,0,0,57,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Perhentian,102.737307,5.910755,Tukas laut,,102.770267,5.886033,2022/7/21,7,0.2875,0.05,0,0.0125,0.025,0.625,0,0,0,0,1.5,0,0.5,0,0,0,3.5,0.25,1,0,2.25,0,0,1,1,0,0,4,0,0,1,0,0.5,0,0,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Chagar Hutang East,,103.010361,5.817661,2022/7/23,10,0.2563,0.0125,0,0.0188,0.05,0.5438,0.1188,0,0,0,4.25,0,14.25,0,0,0,2.75,0.25,2,0,0,0,0,5,0,0,0,1,0,0,1,0,0.75,0,0,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Redang Kalong House Reef,,103.028453,5.762261,2022/7/23,3.7,0.4125,0,0,0.0063,0.0313,0.1375,0.2813,0.125,0,0.0063,2.25,0,25,0,0,0,1.25,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Pulau Pinang Marine Park,,102.999783,5.7469,2022/7/20,5,0.3375,0,0.0063,0,0.0125,0.0625,0.5813,0,0,0,5.5,0,0,0,0,0,5.5,0,2.5,0,5.5,0,0,2,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Pasir Akar,,102.99925,5.739967,2022/7/21,7,0.0688,0,0,0,0.1125,0.3313,0.3938,0.0938,0,0,1.25,0,0,0,0,0,10,0,0.25,0,32,0,0,6,0,0,0,1,0,0,1,0.5,0.5,0,0,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Pulau Kerengga Besar,,103.028908,5.753897,2022/7/23,3.7,0.6563,0.0188,0.0063,0,0.0063,0.1438,0,0.1563,0.0125,0,11,0,15.25,0,0,0,4.5,0,0.75,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Pulau Lima Southern Tip,,103.059147,5.771701,2022/7/23,7,0.4125,0.2125,0,0,0,0.1875,0.075,0.0063,0,0.1063,1,0,62.5,0,0,0,3.5,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Pulau Paku Besar,,103.041755,5.777063,2022/7/23,10,0.3813,0,0.0125,0,0.025,0.275,0.2375,0.0625,0.0063,0,3,0,0,0,0,0,12.75,0.25,0.5,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Terumbu Kili,,102.997745,5.732712,2022/7/21,7,0.8813,0,0,0,0,0.075,0.0375,0.0063,0,0,8,0,0.5,0,0,3,6,0.25,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Rhu,102.613148,5.830676,Site 2,,102.61295,5.82585,2022/7/5,5,0.5625,0,0,0,0,0.1875,0.0313,0.1,0,0.1188,15.5,0,16,0,0,0,0,0,0.25,0,14.75,0,0,0,0,0,0,0,0,0,1,0.75,0.75,0,0,0,0,0,0,0,0
Sunda Shelf,Rhu,102.613148,5.830676,Site 6,,102.60858,5.8292,2022/7/6,3.3,0.3688,0,0,0,0.0313,0.175,0.0875,0.3313,0,0.0063,15,0,4.25,0,0,0,0,0,0,0,87.75,0,0,0,0,0,0,2,0,0,0,0,0.75,0,1,0,0,0,0,0,0
Sunda Shelf,Rhu,102.613148,5.830676,Site 7,,102.61208,5.83264,2022/7/7,4,0.3875,0,0.0063,0.0188,0.0188,0.1688,0.0563,0.125,0.1625,0.0563,3.5,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0
Sunda Shelf,Rhu,102.613148,5.830676,Site 9,,102.61641,5.82843,2022/7/7,3.3,0.525,0.0063,0,0.0063,0.025,0.2563,0,0.1,0.05,0.0313,8.5,0,27.75,0,0,0,0.25,0.25,0.75,0,0,0,0,0,0,0,0,3,0,0,0,0.75,0.5,0,0,0,0,0,0,0,0
Sunda Shelf,Tenggol,103.683006,4.803673,Freshwater Bay,,103.678417,4.8076,2022/6/10,4,0.6313,0.0188,0,0.1813,0,0.1313,0.025,0,0,0.0125,2.75,0,0,0,0,0,3.25,0,0.5,0,0.75,0,0,2,0,0,0,0,0,0,1,1,0.75,0,0,0,0,0,0,0,0
Sunda Shelf,Tenggol,103.683006,4.803673,Gua Rajawali,,103.675933,4.8128,2022/6/11,6,0.3375,0.2188,0,0,0.0375,0.3438,0.0563,0.0063,0,0,2.25,0,0,0,0,0,6.5,0,1.5,0,0,0,0,0,0,0,0,1,0,0,1,0.75,0.5,0,0,0,0,0,0,0,0
Sunda Shelf,Tenggol,103.683006,4.803673,Pasir Tenggara,,103.675995,4.800464,2022/6/10,5,0.0188,0.0125,0.0188,0,0,0.475,0.325,0.15,0,0,1.5,0,0,0,0,0,1.75,0.25,0.25,0,0.25,0,0,9,2,0,0,3,0,0,0,0.25,1.5,0,0,0,0,0,0,0,0
Sunda Shelf,Tenggol,103.683006,4.803673,Rajawali Reef,,103.679259,4.817283,2022/6/11,12,0.2813,0.2063,0,0,0.0875,0.3938,0.0125,0,0,0.0188,3,0,0.5,0,0,0,5.75,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Tenggol,103.683006,4.803673,Teluk Rajawali,,103.6804,4.815517,2022/6/11,5,0.6313,0.0875,0,0,0,0.2188,0.0375,0.025,0,0,3,0,0,0,0,0,12.5,0,0.25,0,0,0,0,5,0,0,0,2,0,0,2,0.75,1.5,0,0,0,0,0,0,0,0
Sunda Shelf,Tenggol,103.683006,4.803673,Turtle Point,,103.674713,4.806002,2022/6/10,6,0.5125,0.1313,0,0,0.0125,0.3,0.0125,0.025,0,0.0063,2.25,0,50,0,0,0,2.75,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
Sunda Shelf,Aur/Dayang,104.521129,2.44957,Atlantis Bay,,104.510553,2.471186,2022/5/17,5,0.4063,0.0125,0.0188,0.0625,0,0.2125,0.275,0.0125,0,0,3.75,0,0.25,0,0,0,1.25,0,0.25,0,1.75,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Aur/Dayang,104.521129,2.44957,Pulau Lang,,104.4893,2.4599,2022/5/17,8,0.5313,0.05,0.0313,0.0125,0,0.1063,0.1938,0.075,0,0,3.75,0,0,0,0,0,2.25,0,0.5,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Aur/Dayang,104.521129,2.44957,Teluk Batu Kapal,,104.508017,2.4728,2022/5/16,4.4,0.1375,0.0188,0,0.1375,0.0563,0.3188,0.2375,0.0875,0,0.0063,1.5,0.25,0,0,0,0,0.75,0,0.5,0,0.5,0,0,4,0,0,0,2,0,0,0,0.5,0,0,0,0,0,0,0,0,0
Sunda Shelf,Aur/Dayang,104.521129,2.44957,Teluk Jawa,,104.504514,2.477513,2022/5/16,7.7,0.5813,0,0,0.0938,0,0.2313,0.0438,0.05,0,0,3,0,0.5,0,0,0,2.25,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0
Sunda Shelf,Aur/Dayang,104.521129,2.44957,Teluk Meriam,,104.509517,2.441817,2022/5/16,4,0.1313,0,0,0.15,0.025,0.3563,0.125,0.2125,0,0,2.25,0,2.75,0,0,0,1.5,0,0.5,0,0.25,0,0,1,0,0,0,6,0,0,0,0.75,0.5,0,0,0,0,0,0,0,0
Sunda Shelf,Aur/Dayang,104.521129,2.44957,Teluk Teluran,,104.52645,2.460283,2022/5/16,7,0.475,0.0063,0,0.1438,0.0313,0.2375,0.0125,0.0938,0,0,2.25,0,0.75,0,0,0,1,0,0.75,0,0,0,0,8,0,0,0,1,0,0,1,0.75,0,0,0,0,0,0,0,0,0
Sunda Shelf,Mertang,103.883132,2.651452,Mertang Barat,,103.87925,2.653239,2022/9/4,5,0.7,0.0063,0,0.0375,0.0188,0.1188,0.0125,0.075,0.0313,0,14,0,5.25,0,0,0,8.25,0,1,0,89,0,0,3,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
Sunda Shelf,Mertang,103.883132,2.651452,Mertang Tengah,,103.88305,2.652539,2022/9/4,6,0.8063,0,0.0063,0,0.025,0.05,0.0063,0.0688,0.0375,0,15.75,0.5,1.25,0,0,0,0,0,0.75,0,84.25,0,0,5,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Mertang,103.883132,2.651452,Mertang Timur,,103.886931,2.6481,2022/9/4,5,0.7688,0,0.0375,0.0063,0.0063,0.1375,0.0125,0.0063,0.0188,0.0063,12.75,0,0.5,0,0,0,0.25,0,2,0,97.75,0,0,0,0,0,0,0,2,0,0,1,0.5,0,0,0,0,0,0,0,0
Sunda Shelf,Pemanggil,104.328638,2.581581,Bumphead Bay,,104.3355,2.584433,2022/5/17,10,0.4938,0.0875,0.0563,0.1375,0.0125,0.125,0.025,0.0625,0,0,3.75,0.25,0.5,0,0,0,0.75,0,0.5,0,1.25,0,0,3,7,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Pemanggil,104.328638,2.581581,Lobster Bay,,104.321767,2.570617,2022/5/15,3,0.4313,0,0,0.1375,0.0125,0.2563,0.075,0.075,0,0.0125,1.75,0,2.25,0,0,0,3.5,0,0.75,0,0.25,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Pemanggil,104.328638,2.581581,Pemanggil Village South,,104.31575,2.57935,2022/5/15,4,0.2375,0,0,0.1813,0.0188,0.1813,0.25,0.125,0,0.0063,2.75,0.5,1.75,0,0,0,0.5,0,1,0,4,0,0,22,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
Sunda Shelf,Pemanggil,104.328638,2.581581,Tridacna Bay,,104.326467,2.5965,2022/5/18,11,0.6375,0.0688,0,0.0375,0,0.1938,0.025,0.0375,0,0,4,0,0,0,0,0,1.5,0,0.25,0,1.5,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Pulau Besar,103.982893,2.439894,Mirage,,103.978633,2.430383,2022/9/19,1.7,0.1313,0.0188,0,0.45,0.0063,0.2375,0.0063,0.1375,0,0.0125,3.5,0,2,0,0,0,1.75,0,0.25,0,28.75,0,0,0,0,0,0,1,0,0,2,0.5,1,0,0,0,0,0,0,0,0
